Method_Name,Method_Type
enableInconsistentS3Client,assertion
describe,others
waitForConsistency,assertion
delete,others
random,others
resetFailures,accessor
teardown,others
getDelayKeyMsec,accessor
initCause,others
setThrottleProbability,accessor
setFailureLimit,accessor
setThrottling,accessor
pathToKey,others
span,others
getWriteOperationHelper,accessor
abortMultipartUploadsUnderPath,others
log,others
assertTrue,assertion
countMultipartUploads,others
listMultipartUploads,assertion
pathToPrefix,others
stream,others
joining,others
fail,others
validateSuccessFile,others
readUTF8,others
assertPathDoesNotExist,assertion
newTaskId,others
newTaskAttemptId,others
fromYarn,others
loadSuccessFile,others
dumpMetrics,others
ioStatisticsToString,assertion
dumpDiagnostics,others
getCommitter,accessor
getFilenames,accessor
getJobId,accessor
verifyPathExists,assertion
isFile,assertion
getLen,accessor
load,others
reorderScheduleEntities,others
descendingIterator,others
setCachedUsed,accessor
getAllUsed,accessor
setCachedPending,accessor
getAllPending,accessor
updateSchedulingResourceUsage,others
getSchedulingResourceUsage,accessor
reorderSchedulableEntity,others
getId,accessor
fromByteBuffer,others
getSubClusterPolicyConfiguration,accessor
setPolicyInfo,accessor
getPolicyContext,accessor
getAppSchedulingInfo,accessor
getAllocationState,accessor
setApplication,accessor
setExcessReservation,accessor
getContainerToBeUnreserved,accessor
setRequestLocalityType,accessor
greaterThan,others
getResourceToBeAllocated,accessor
none,others
getUpdatedContainer,accessor
setResource,accessor
setType,accessor
getContainerNodeType,accessor
getApplicationId,accessor
getQueueName,accessor
getAssignmentInformation,accessor
getCSLeafQueue,accessor
addTo,others
finishSkippedAppAllocationRecording,assertion
finishAllocatedAppAllocationRecording,assertion
getContainerId,accessor
getApplicationAttemptId,accessor
getNodeLabelExpression,accessor
setFulfilledReservation,accessor
setFulfilledReservedContainer,accessor
recordAppActivityWithAllocation,others
incUnconfirmedRes,others
setContainersToKill,accessor
getToKillContainers,accessor
setSkippedType,accessor
skipIfUnsupported,others
dataset,accessor
readDataset,accessor
compareByteArrays,others
handleExpectedException,others
validateFileContent,others
isSupported,assertion
rename,others
ls,others
assertHasPathCapabilities,assertion
assertFileHasLength,assertion
createTempFile,builder
copyFromLocal,others
toPath,others
assertFileTextEquals,assertion
assertFalse,assertion
toURI,others
createTempDirectory,builder
fileToPath,others
mkdirs,others
copyFromLocalFile,others
getParentFile,accessor
toUri,others
getFileName,accessor
verifyFileContents,others
testCreateNewFile,builder
handleRelaxedException,others
testCreateFileOverExistingFileNoOverwrite,builder
testOverwriteExistingFile,assertion
assertIsDirectory,assertion
testOverwriteEmptyDirectory,others
writeTextFile,others
skip,others
assertIsFile,assertion
testOverwriteNonEmptyDirectory,others
getFileStatusEventually,accessor
getDefaultBlockSize,accessor
validateBlockSize,others
getBlockSize,accessor
methodPath,others
expectCreateUnderFileFails,builder
expectMkdirsUnderFileFails,others
validateSyncableSemantics,others
assertCapabilities,assertion
hflush,others
hsync,others
ioStatisticsSourceToString,assertion
assertDeleted,assertion
rejectRootOperation,others
getContract,accessor
getLocal,accessor
makeQualified,builder
getTestDir,accessor
logIOStatisticsAtLevel,assertion
getRemoteFS,accessor
initInputFields,others
initOutputFields,others
distCpDeepDirectoryStructure,assertion
distCpUpdateDeepDirectoryStructure,assertion
distCpUpdate,assertion
assertCounterInRange,assertion
getCounters,accessor
getDisplayName,accessor
assertPathsExist,assertion
modifySourceDirectories,others
lsR,others
assertPathsDoNotExist,assertion
runDistCp,assertion
buildWithStandardOptions,builder
withDeleteMissing,assertion
singletonList,assertion
shouldUseDirectWrite,others
withTrackMissing,assertion
file,others
containsValue,others
listFiles,assertion
largeFiles,others
assertRunDistCp,assertion
getDefaultCLIOptionsOrNull,accessor
assertNotNull,assertion
initPathFields,others
getInt,accessor
getDefaultDistCPSizeKb,accessor
runDistCpDirectWrite,assertion
runDistCpWithRename,assertion
isComplete,assertion
isSuccessful,assertion
withNumListstatusThreads,assertion
directWrite,others
createFiles,builder
getDepth,accessor
getWidth,accessor
captureLogs,others
getDefaultCLIOptions,accessor
getOutput,accessor
toList,assertion
getTotalFiles,accessor
pow,others
withDirectWrite,others
createDirWithEmptySubFolder,builder
assertSizeEquals,assertion
listFilesOnEmptyDir,assertion
listLocatedStatus,assertion
createTestTree,builder
checkListStatusStatusComplexDir,assertion
checkListStatusIteratorComplexDir,assertion
checkListLocatedStatusStatusComplexDir,assertion
checkListFilesComplexDirNonRecursive,assertion
checkListFilesComplexDirRecursive,assertion
getBasePath,accessor
listStatusIterator,assertion
iteratorToListThroughNextCallsAlone,assertion
iteratorToList,assertion
verifyFileStats,others
assertEquivalent,assertion
toListThroughNextCallsAlone,assertion
assertFieldsEquivalent,assertion
getFiles,accessor
treeWalk,others
touchf,others
verifyStatusArrayMatchesFile,others
validateListingForFile,assertion
assertIsNamedFile,assertion
suffix,others
createSubdirs,builder
getOwner,accessor
verifyListStatus,assertion
verifyListLocatedStatus,assertion
verifyListLocatedStatusNextCalls,assertion
isRoot,assertion
assertMkdirs,assertion
hasPathCapability,others
createMultipartUploader,builder
getUploader,accessor
abortUploadQuietly,others
abortUploadsUnderPath,others
generatePayload,others
partSizeInBytes,others
allocate,others
putInt,others
array,others
getMd5Digest,accessor
end,others
putPart,others
complete,others
validateUpload,others
finalizeConsumesUploadIdImmediately,others
assertArrayEquals,assertion
awaitFuture,others
getRandomUploader,accessor
bandwidthDescription,others
verifyFileLength,others
verifyContents,others
abortUpload,others
getTestPayloadCount,accessor
buildAndPutPart,builder
completeUpload,others
toInputStream,others
wrap,others
from,others
supportsConcurrentUploadsToSamePath,others
assertNotEquals,assertion
timeToBecomeConsistentMillis,assertion
eventually,others
assertMinusOne,assertion
areZeroByteFilesEncrypted,others
isEncrypted,assertion
openFile,others
interceptFuture,others
assertNull,assertion
exceptionally,others
thenAcceptAsync,others
exact,others
content,others
reference,others
testFile,others
getHandleOrSkip,accessor
verifyRead,others
assumeSupportsContentCheck,others
getOpt,accessor
appendFile,others
copyOf,others
allowChange,others
assumeSupportsFileReference,others
bytes,others
assertListStatusFinds,assertion
generateAndLogErrorListing,assertion
rm,others
validateAncestorsMoved,others
expectRenameUnderFileFails,others
listChildren,assertion
deleteChildren,others
dumpStats,others
assertNoElements,assertion
readFully,others
assumeSupportsPositionedReadable,others
snapshotIOStatistics,assertion
aggregate,others
ioStatisticsToPrettyString,assertion
extractStatistics,assertion
outputStreamStatisticKeys,assertion
streamWritesInBlocks,others
verifyStatisticCounterValue,assertion
demandStringifyIOStatisticsSource,assertion
toAsciiByteArray,others
inputStreamStatisticKeys,assertion
readBufferSize,others
verifyBytesRead,others
validateFullFileContents,others
unbuffer,others
validateFileContents,others
copyOfRange,others
incrCounters,others
filterCounterName,others
findCounterImpl,others
addCounterImpl,others
setValue,accessor
addCounter,others
getCounterName,accessor
findCounter,others
writeString,others
writeVInt,others
weakIntern,others
readString,others
readVInt,others
readFields,others
elementsEqual,others
increment,others
newIdentityHashMap,others
newHashMap,others
newGroup,others
isFrameworkGroup,assertion
checkGroups,others
addGroup,others
getGroup,accessor
getDeclaringClass,accessor
concat,others
filterGroupName,others
version,others
getUnderlyingGroup,accessor
ordinal,others
getFrameworkGroupId,accessor
newFileSystemGroup,others
newFrameworkGroup,others
newGenericGroup,others
countCounters,others
incrAllCounters,others
getRecordFactory,accessor
createEmpty,builder
getRMContext,accessor
createQueuePath,builder
getLeafName,accessor
getResourceCalculator,accessor
getActivitiesManager,accessor
getMetrics,accessor
forQueue,others
readLock,others
writeLock,others
setupConfigurableCapacities,accessor
loadCapacitiesByLabelsFromConf,others
getConfiguredNodeLabels,accessor
getFullPath,accessor
getAbsoluteCapacity,accessor
getAbsoluteMaximumCapacity,accessor
getAbsoluteUsedCapacity,accessor
getMaximumCapacity,accessor
getUsedCapacity,accessor
getQueueUsage,accessor
getNumContainers,accessor
getAccessibleNodeLabels,accessor
checkPermission,assertion
toAccessType,others
getRemoteAddress,accessor
checkMaxCapacity,others
computeAbsoluteMaximumCapacity,others
checkAbsoluteCapacity,others
setMaximumCapacity,accessor
setAbsoluteMaximumCapacity,accessor
getDefaultLabelExpression,accessor
isDynamicQueue,assertion
setDynamicQueueProperties,accessor
updateAbsoluteCapacities,others
updateCapacityConfigType,others
updateConfigurableResourceLimits,others
setupMaximumAllocation,accessor
initializeQueueState,others
getAcls,accessor
getUserWeightsFromHierarchy,accessor
getReservationContinueLook,accessor
getQueuePriority,accessor
setMultiNodeSortingPolicyName,accessor
getMultiNodesSortingAlgorithmPolicy,accessor
getAutoCreatedQueueTemplate,accessor
getCapacitySchedulerQueueManager,accessor
addFrom,others
getUserWeights,accessor
getAllUserWeightsForQueue,accessor
validateAbsoluteVsPercentageCapacityConfig,others
getQueueResourceQuotas,accessor
validateMinResourceIsNotGreaterThanMaxResource,assertion
clone,others
normalizeDown,others
getMinimumAllocation,accessor
getConfiguredState,accessor
updateQueueState,others
stopQueue,others
activateQueue,others
newRecordInstance,others
setQueueName,accessor
setQueuePath,accessor
setAccessibleNodeLabels,accessor
setQueueState,accessor
setDefaultNodeLabelExpression,accessor
setCurrentCapacity,accessor
setQueueStatistics,accessor
getQueueStatistics,accessor
setPreemptionDisabled,accessor
isPreemptionDisabled,assertion
setIntraQueuePreemptionDisabled,accessor
getIntraQueuePreemptionDisabled,accessor
setQueueConfigurations,accessor
getQueueConfigurations,accessor
setWeight,accessor
getWeight,accessor
setMaxParallelApps,accessor
getMaxParallelApps,accessor
setNumAppsSubmitted,accessor
setNumAppsRunning,accessor
setNumAppsPending,accessor
setNumAppsCompleted,accessor
setNumAppsKilled,accessor
setNumAppsFailed,accessor
setNumActiveUsers,accessor
setAvailableMemoryMB,accessor
setAllocatedMemoryMB,accessor
setPendingMemoryMB,accessor
setReservedMemoryMB,accessor
setAvailableVCores,accessor
setAllocatedVCores,accessor
setPendingVCores,accessor
setReservedVCores,accessor
setPendingContainers,accessor
setAllocatedContainers,accessor
setReservedContainers,accessor
getNodeLabelsForQueue,accessor
getMaxAMResourcePercentage,accessor
setAbsoluteMaxCapacity,accessor
setMaxAMPercentage,accessor
setConfiguredMinCapacity,accessor
getConfiguredMinResource,accessor
setConfiguredMaxCapacity,accessor
getConfiguredMaxResource,accessor
setEffectiveMinCapacity,accessor
getEffectiveMinResource,accessor
setEffectiveMaxCapacity,accessor
getEffectiveMaxResource,accessor
getMaximumAllocation,accessor
increaseNumContainers,others
decreaseNumContainers,others
isIntraQueuePreemptionDisabledInHierarchy,assertion
getQueueMaxResource,accessor
getLimit,accessor
getResourceByLabel,accessor
getEffectiveMaxCapacity,accessor
getChildQueues,accessor
getCurrentLimitResource,accessor
hasChildQueues,others
subtract,others
getTotalKillableResource,accessor
setHeadroom,accessor
greaterThanOrEqual,others
lessThan,others
divide,others
ofNullable,others
ensurePartition,others
count,others
updateUsedCapacity,others
countAndUpdate,others
hasPendingResourceRequest,others
union,others
getQueueResourceUsage,accessor
getPreemptionManager,accessor
assignContainers,others
getFirstAllocatedOrReservedContainer,accessor
getAllocatedOrReservedContainer,accessor
getAllocateFromReservedContainer,accessor
getAllocatedOrReservedResource,accessor
getTotalReleasedResource,accessor
getNodePartition,accessor
getSchedulingMode,accessor
fitsIn,others
accept,others
getNumApplications,accessor
recoverDrainingState,others
getMaxApplicationLifetime,accessor
getDefaultApplicationLifetime,accessor
isDefaultAppLifetimeWasSpecifiedInConfig,assertion
updateAbsoluteCapacitiesByNodeLabels,others
getExistingNodeLabels,accessor
getNumberOfCountableResourceTypes,accessor
getResourceInformation,accessor
setResourceValue,accessor
isInfinite,assertion
getCapacityConfigType,accessor
createNormalizedMinResource,builder
getEffectiveMinRatioPerResource,accessor
getOrInheritMaxResource,accessor
multiply,others
deriveCapacityFromAbsoluteConfigurations,others
getNormalizedWeight,accessor
monotonicNow,others
getLastSubmittedTimestamp,accessor
isEligibleForAutoDeletion,assertion
setLastSubmittedTimestamp,accessor
lookupS3ADelegationToken,others
decodeIdentifier,others
addDelegationTokens,others
getDelegationTokens,accessor
isBoundToDT,assertion
getBoundDT,accessor
getTokenCreationCount,accessor
removeBaseAndBucketOverrides,others
reset,accessor
setStrings,accessor
writeTokenStorageToStream,accessor
bindToFileSystem,others
getCanonicalUri,accessor
createStoreContext,builder
createDelegationOperations,builder
requireServiceStarted,others
createTokenIdentifier,builder
serviceStart,others
createSecretMananger,builder
forName,others
getSecretManagerPasssword,accessor
createEmptyIdentifier,builder
setOwner,accessor
setRenewer,accessor
setRealUser,accessor
createRemoteUser,builder
setAuthenticationMethod,accessor
getShortName,accessor
isEqual,assertion
readByte,others
readVLong,others
writeByte,others
writeVLong,others
writeImpl,others
updateCurrentKey,others
start,others
setCurrentKeyId,accessor
setDelegationTokenSeqNum,accessor
getKeyId,accessor
getCurrentKeyId,accessor
storeNewMasterKey,others
addTokenForOwnerStats,others
storeNewToken,others
getRenewDate,accessor
updateStoredToken,others
getMasterKeyId,accessor
formatTokenId,others
createPassword,builder
getSequenceNumber,accessor
getDelegationTokenSeqNum,accessor
getTokenInfo,accessor
getTrackingIdIfEnabled,accessor
incrementCurrentKeyId,others
generateSecret,others
logUpdateMasterKey,others
storeDelegationKey,others
removeExpiredKeys,others
setExpiryDate,accessor
updateDelegationKey,others
removeStoredMasterKey,others
incrementDelegationTokenSeqNum,others
setIssueDate,accessor
setMaxDate,accessor
setMasterKeyId,accessor
setSequenceNumber,accessor
storeToken,others
holdsLock,others
formatTime,others
checkToken,others
getTrackingId,accessor
retrievePassword,others
getIdentifier,accessor
createIdentifier,builder
getMaxDate,accessor
getRenewer,accessor
getDelegationKey,accessor
updateToken,others
getUser,accessor
removeTokenForOwnerStats,others
removeStoredToken,others
createSecretKey,builder
logExpireTokens,others
logExpireToken,others
interrupt,others
rollMasterKey,others
removeExpiredToken,others
reverse,others
getRealUser,accessor
getTokenRealOwner,accessor
getOrDefault,accessor
getSwitchMap,accessor
isSingleSwitch,assertion
requireServiceState,others
isInState,assertion
getServiceState,accessor
serviceInit,others
hasMoreTokens,others
indexOf,others
getDeclaredConstructor,accessor
getBaseUri,accessor
println,others
checkScheme,others
getPort,accessor
isUriPathAbsolute,assertion
getUriDefaultPort,accessor
checkPath,others
isValidName,assertion
getServerDefaults,accessor
isInstance,assertion
getBytesPerChecksum,accessor
getChecksumType,accessor
processChecksumOpt,others
getFileBufferSize,accessor
getReplication,accessor
createInternal,builder
renameInternal,others
getFileLinkStatus,accessor
isSymlink,assertion
getSymlink,accessor
checkAccessPermissions,assertion
getFsStatus,accessor
getFileBlockLocations,accessor
buildDTServiceName,builder
emptyList,assertion
setXAttr,accessor
of,others
rejectUnknownMandatoryKeys,others
getMandatoryKeys,accessor
emptySet,accessor
eval,others
getBufferSize,accessor
validatePathCapabilityArgs,others
supportsSymlinks,others
methodNotSupported,others
empty,others
getThisBuilder,accessor
setFloat,accessor
setDouble,accessor
unmodifiableSet,accessor
forEach,others
maybeAddConfResource,others
createContract,builder
assumeEnabled,others
getTestFileSystem,accessor
deleteTestDirInTeardown,others
cleanup,others
initFileSystem,others
getRaw,accessor
ensureAppendEditLogFile,others
writeInt,others
getOpCode,accessor
ensureCloseEditlogFile,others
getMirrorOp,accessor
recover,others
loadFromMirror,others
loadManagerFromEditLog,others
checkAvailability,others
setReplication,accessor
readInt,others
closeStreams,others
parseBoolean,others
isCancelled,assertion
addListener,assertion
newUpdater,others
putThread,others
putNext,others
unpark,others
casWaiters,others
getFutureValue,accessor
casValue,others
toNanos,others
interrupted,others
getDoneValue,accessor
setNext,accessor
parkNanos,others
removeWaiter,others
park,others
cancellationExceptionWithCause,others
interruptTask,others
casListeners,assertion
executeListener,assertion
directExecutor,others
getDone,accessor
releaseWaiters,others
afterDone,others
clearListeners,assertion
getUninterruptibly,accessor
wasInterrupted,others
getUnsafe,accessor
doPrivileged,others
getDeclaredFields,accessor
cast,others
objectFieldOffset,accessor
getDeclaredField,accessor
