Method_Name,Method_Type
clearAuthentication,others
unregisterOnSharedPreferenceChangeListener,assertion
onDestroy,others
getAction,accessor
getSimpleName,accessor
logExtras,others
getData,accessor
onActivityResult,others
finishAffinity,assertion
processStreams,others
setClipData,accessor
hasExtra,others
getParcelableArrayListExtra,accessor
removeExtra,others
add,others
processUri,others
putParcelableArrayListExtra,assertion
getParcelableExtra,accessor
fromSingleUri,others
getLastPathSegment,accessor
getCacheDir,accessor
exists,assertion
mkdir,others
copy,others
openInputStream,others
getContentResolver,accessor
getUriForFile,accessor
reportNoViewer,others
formatThrowable,accessor
startActivityForResult,accessor
isTnef,assertion
getType,accessor
viewFAQ,others
startService,others
contains,others
asList,assertion
addObserver,others
remove,others
removeObserver,others
backHandled,others
onBackPressed,others
onKeyPressed,others
dispatchKeyEvent,assertion
dispatchTouchEvent,assertion
onTouchEvent,others
getItemId,accessor
isAtLeast,assertion
getLifecycle,accessor
onOptionsItemSelected,others
getComponent,accessor
getPackageName,accessor
shouldUpRecreateTask,builder
getMainHandler,accessor
getDeclaredFields,accessor
isAssignableFrom,assertion
setAccessible,accessor
set,accessor
elapsedRealtime,others
getAll,accessor
getCurrentState,accessor
addToBackStack,others
commit,others
setDisplayHomeAsUpEnabled,accessor
addOnBackStackChangedListener,assertion
isPlayStoreInstall,assertion
isTesting,assertion
build,builder
enablePendingPurchases,others
startConnection,others
getBackStackEntryCount,accessor
addAction,others
registerReceiver,assertion
isReady,assertion
queryPurchases,others
unregisterReceiver,assertion
endConnection,others
currentTimeMillis,assertion
sha256,others
replace,others
getChallenge,accessor
getQueryParameter,accessor
activatePro,others
getResponse,accessor
apply,others
putBoolean,others
updateData,others
onPurchase,others
onPurchaseConsume,others
onPurchaseError,others
getSkuPro,accessor
newBuilder,builder
setSkusList,accessor
setType,accessor
querySkuDetailsAsync,others
getResponseCode,accessor
size,others
reportError,others
setSkuDetails,accessor
launchBillingFlow,others
parse,others
view,others
getPurchasesList,accessor
consumePurchase,others
getBillingResult,accessor
getStringExtra,accessor
hasPlayStore,others
getSupportUri,accessor
buildUpon,builder
onConnected,others
onDisconnected,assertion
retry,others
postDelayed,others
checkPurchases,others
edit,others
getLong,accessor
getSku,accessor
getPurchaseTime,accessor
isPurchased,assertion
isPurchaseValid,assertion
getOriginalJson,accessor
onPurchased,others
onPurchasePending,others
decode,others
generatePublic,others
initVerify,others
update,others
getBytes,accessor
verify,others
getSignature,accessor
putLong,others
isAcknowledged,assertion
acknowledgePurchase,others
querySkus,others
onSkuDetails,others
getPrice,accessor
getPurchaseToken,accessor
consumeAsync,others
getPurchaseState,accessor
getBillingResponseText,accessor
getDebugMessage,accessor
onError,others
appendQueryParameter,others
setPurchaseToken,accessor
setListener,accessor
setCustomView,accessor
setDisplayShowCustomEnabled,accessor
handle,others
setIntent,accessor
isShared,assertion
startsWith,others
getParentActivityIntent,accessor
startActivities,others
create,builder
getScheme,accessor
sanitize,others
getTo,accessor
putString,others
getCc,accessor
getSubject,accessor
getHeaders,accessor
getBody,accessor
split,builder
append,others
escapeHtml,others
getStringArrayExtra,accessor
toHtml,builder
replaceAll,others
putParcelableArrayList,assertion
containsKey,others
getFragments,accessor
onSharedAttachments,others
getParcelableArrayList,accessor
popBackStack,others
setArguments,accessor
undoSend,others
getOperation,accessor
deleteOperation,others
getMessage,accessor
setFolderError,accessor
folder,others
setIdentityError,accessor
getFile,accessor
getFolderByType,accessor
insertMessage,others
renameTo,others
getAttachments,accessor
setMessage,accessor
attachment,others
queue,others
deleteMessage,others
setTransactionSuccessful,accessor
endTransaction,others
eval,others
cancel,others
operation,others
message,others
addNextIntentWithParentStack,others
identity,others
load,others
putParcelable,others
getParcelable,accessor
read,others
write,others
decodeMime,others
name,others
highlightHeaders,others
setText,accessor
make,builder
setGestureInsetBottomIgnored,accessor
setHasFixedSize,accessor
setLayoutManager,accessor
setMovementMethod,accessor
getOffset,accessor
getSpans,accessor
getURL,accessor
getSpanStart,accessor
getSpanEnd,accessor
setOnClickListener,accessor
share,others
setBackground,accessor
getSessionProperties,accessor
formatAddresses,accessor
getFrom,accessor
getReply,accessor
getBcc,accessor
getSent,accessor
getReceived,accessor
getMessageParts,accessor
sanitizeView,others
fromDocument,others
getStructure,accessor
getDateTimeInstance,accessor
format,accessor
getAttachmentParts,accessor
getInputStream,accessor
getMimeType,accessor
addCategory,others
openAdvanced,others
resolveActivity,others
getPackageManager,accessor
getChooser,accessor
getHeader,accessor
getAllHeaders,accessor
hasMoreElements,others
nextElement,others
length,others
setSpan,accessor
getValue,accessor
humanReadableByteCount,others
isMimeType,assertion
getContent,accessor
detect,others
getContentType,accessor
getParameter,accessor
isUTF8,assertion
getCount,accessor
getBodyPart,accessor
onSaveAttachment,others
openOutputStream,others
close,others
getMenuInflater,accessor
onMenuSave,others
getSynchronizingAccounts,accessor
account,others
setIcon,accessor
getAccount,accessor
getProtocol,accessor
setPartialFetch,accessor
setIgnoreBodyStructureSize,accessor
connect,others
getFolder,accessor
open,others
setFlag,accessor
appendMessages,others
sync,others
setNegativeButton,accessor
getStore,accessor
getPermanentFlags,accessor
subSequence,others
setTitle,accessor
getLongExtra,accessor
getIntExtra,accessor
updateAccount,others
getIdentities,accessor
updateIdentity,others
isSupportedDevice,assertion
getHost,accessor
getFragment,accessor
parseLong,others
getPath,accessor
setAction,accessor
setFlags,accessor
setBackgroundDrawableResource,accessor
removeCallbacks,others
setBackgroundDrawable,accessor
toBundle,builder
watchdog,others
authenticate,others
getConfiguration,accessor
getResources,accessor
isLayoutSizeAtLeast,assertion
isNight,assertion
recreate,builder
makeCustomAnimation,builder
substring,others
setScrimColor,accessor
onDrawerClosed,others
onDrawerOpened,others
addDrawerListener,assertion
getOrientation,accessor
getChildAdapterPosition,accessor
isSeparated,assertion
setDrawable,accessor
addItemDecoration,others
setSeparated,accessor
closeDrawer,others
onMenuExport,others
onMenuImport,others
onMenuOrder,others
onMenuLog,others
onMenuLegend,others
setExternal,accessor
onMenuFAQ,others
onDebugInfo,others
onMenuIssue,assertion
onMenuPrivacy,others
onMenuAbout,others
onEditAccount,others
onEditIdentity,others
setDrawerIndicatorEnabled,accessor
observe,others
isDrawerIndicatorEnabled,assertion
onPostCreate,builder
syncState,others
onSetupMore,accessor
isDrawerOpen,assertion
handleExport,others
handleImport,others
handleImportCertificate,others
isPro,assertion
askPassword,others
getIntentExport,accessor
getIntentImport,accessor
putInt,others
getIntentIssue,accessor
getPrivacyUri,accessor
getAccounts,accessor
toJSON,builder
getNotificationChannel,accessor
getNotificationChannelId,accessor
getImportance,accessor
channelToJSON,others
getFolders,accessor
getRules,accessor
getContacts,accessor
getAnswers,accessor
getCertificates,accessor
isComponentEnabled,assertion
getNotificationChannels,accessor
getId,accessor
isVirtual,assertion
nextBytes,others
toCharArray,builder
generateSecret,others
init,others
getIV,accessor
flush,others
doFinal,others
getExtension,accessor
handleK9Import,others
setView,accessor
getButton,accessor
setEnabled,accessor
readBuffer,others
readLine,others
endsWith,others
postProgress,others
getJSONArray,accessor
fromJSON,others
insertAnswer,others
getPrimaryAccount,accessor
getAccountByUUID,accessor
insertAccount,others
deleteNotificationChannel,others
has,others
createNotificationChannelGroup,builder
createNotificationChannel,builder
channelFromJSON,others
insertIdentity,others
insertFolder,others
getContact,accessor
insertContact,others
contact,others
getInt,accessor
insertRule,others
getCertificate,accessor
insertCertificate,others
certificate,others
isXiaomi,assertion
enableComponent,others
optString,others
valueOf,accessor
upgrade,others
getCause,accessor
onProgress,others
newInstance,others
newPullParser,others
setInput,accessor
getEventType,accessor
getAttributeValue,accessor
next,others
parseInt,others
clear,others
generateCertificate,others
readPemObject,others
getFingerprintSha256,accessor
getEmailAddresses,accessor
openDrawer,others
getEditText,accessor
setPositiveButton,accessor
getActivity,accessor
setSoftInputMode,accessor
setOnCheckedChangeListener,accessor
isChecked,assertion
onGmail,others
onOAuth,others
onQuickSetup,accessor
onQuickPop3,others
onViewAccounts,others
onViewIdentities,others
onManageLocalContacts,others
onManageCertificates,others
onImportCertificate,others
liveSynchronizingAccounts,others
rule,others
setColor,accessor
getDebugInfo,accessor
setTypeface,accessor
setSelectionListener,accessor
isRaw,assertion
addTextChangedListener,assertion
setOnNavigationItemSelectedListener,accessor
onActionStyle,others
insertImage,others
delete,others
save,others
addKeyPressedListener,assertion
onMenuHelp,others
setChecked,accessor
html,others
onImageSelected,others
fromHtml,others
decodeImage,others
setRaw,accessor
clearComposingText,others
getSelectionStart,accessor
getSelectionEnd,accessor
hasPrimaryClip,others
getItemAt,accessor
setSelection,accessor
takePersistableUriPermission,assertion
insert,others
body,others
coerceToText,others
getPrimaryClip,accessor
getFlags,accessor
getDrawerExpanded,accessor
getDrawerPinned,accessor
canExpandAndPin,others
isSurfaceDuo,assertion
getLayoutParams,accessor
setLayoutParams,accessor
dp2pixels,others
getChildAt,accessor
stop,others
setDrawerLockMode,accessor
setPaddingRelative,accessor
start,others
onDrawerSlide,others
round,others
getDrawerWidth,accessor
setDrawerPinned,accessor
setDrawerExpanded,accessor
setImageLevel,accessor
getMenu,accessor
setOnMenuItemClickListener,accessor
getOrder,accessor
setOnLongClickListener,accessor
reload,others
hasFolders,others
setFolders,accessor
post,others
fullScroll,others
checkFirst,others
checkBanner,others
checkCrash,others
isLocked,assertion
onMenuOperations,others
onShowLog,others
onMenuAnswers,others
onMenuSetup,accessor
clearCache,others
onMenuTranslate,others
onMenuTest,others
checkUpdate,others
setExtraIcon,accessor
onMenuRate,others
search,others
setWarning,accessor
setCount,accessor
notifyDataSetChanged,accessor
setupDrawer,accessor
state,others
checkIntent,others
onSharedPreferenceChanged,others
setExpanded,accessor
getDrawerWidthPinned,accessor
getDisplayMetrics,accessor
resolveAttribute,others
complexToDimensionPixelSize,others
min,others
undo,others
getChildCount,accessor
dismiss,assertion
addCallback,others
hasValidFingerprint,others
setRequestMethod,accessor
setReadTimeout,accessor
setConnectTimeout,accessor
setDoOutput,accessor
setRequestProperty,accessor
getUserAgent,accessor
getErrorStream,accessor
isNull,assertion
getJSONObject,accessor
parseDouble,others
disconnect,assertion
setCategory,accessor
setShowWhen,accessor
setContentText,accessor
setSmallIcon,accessor
setContentIntent,accessor
notify,others
onMenuFolders,others
onViewMessages,others
onMenuOutbox,others
ignore,others
onViewThread,others
getOutbox,accessor
sendBroadcast,others
onNewMessage,others
onViewFolders,others
onSearchAddress,others
onEditFolder,others
onEditAnswers,others
onEditAnswer,others
onEditRules,others
onEditRule,others
isShown,assertion
getIntentRate,accessor
liveAccountFolder,others
liveStats,others
getView,accessor
setPriority,accessor
setAutoCancel,accessor
setContentTitle,accessor
insertIcons,others
liveUnified,others
liveSearch,others
getBackStackEntryAt,accessor
findFragmentById,others
openConnection,others
lightnessSliderOnly,others
wheelType,others
showColorEdit,others
with,others
getSelectedItem,accessor
getColor,accessor
setDropDownViewResource,accessor
addAll,others
setBackgroundResource,accessor
setBackgroundColor,accessor
calculateLuminance,others
setColorFilter,accessor
setTextColor,accessor
density,others
setColorEditTextColor,accessor
getDisplayName,accessor
getSelectedItemPosition,accessor
tinyOut,others
localize,others
getDropDownView,accessor
localizeName,others
setOnItemSelectedListener,accessor
getFoldersEx,accessor
sort,others
getComparator,accessor
getStringArray,accessor
tinyIn,others
getNumberInstance,accessor
getLeft,accessor
getRight,accessor
getLayoutDirection,accessor
max,others
getTop,accessor
getBottom,accessor
setTouchDelegate,accessor
setActivated,accessor
setImageResource,accessor
setContentDescription,accessor
getQuotaPercentage,accessor
getVisibility,accessor
getAdapterPosition,accessor
getParentFragmentManager,accessor
setCheckable,accessor
onActionSync,others
onActionPrimary,others
onActionEditChannel,others
onActionCopy,others
onActionDelete,others
onActionLog,others
onActionReset,accessor
setAccountWarning,accessor
setAccountError,accessor
setAccountConnected,accessor
setAccountSynchronize,accessor
resetPrimary,accessor
setAccountPrimary,accessor
onDelete,others
resetCreated,accessor
setAccountTbd,accessor
getViewLifecycleOwner,accessor
setHasStableIds,accessor
calculateDiff,others
dispatchUpdatesTo,assertion
unwire,others
bindTo,others
wire,others
setAlpha,accessor
onActionCompose,others
onActionFavorite,others
onActionHide,others
setAnswerFavorite,accessor
setAnswerHidden,accessor
resetAnswer,accessor
getComposableIdentities,accessor
trim,others
toLowerCase,builder
isAttachment,assertion
setMarginStart,accessor
guessExtension,others
getIdentifier,accessor
setImageDrawable,accessor
setProgress,accessor
isEncryption,assertion
onSave,others
onShare,others
onDownload,others
createChooser,builder
getAttachment,accessor
deleteAttachment,others
sanitizeFilename,others
compareTo,others
deleteCertificate,others
isExpired,assertion
setTooltipText,accessor
getContentDescription,accessor
openContactPhotoInputStream,others
setImageBitmap,accessor
decodeStream,others
getRelativeTimeSpanString,accessor
setImageTintList,accessor
requestLayout,others
notifyItemChanged,others
setContactState,accessor
can,others
onActionNeverFavorite,others
onActionShare,others
onActionPin,others
onActionEdit,others
onActionSearch,others
getShortcut,accessor
requestPinShortcut,others
setTargetFragment,accessor
deleteContact,others
setExecutor,accessor
isDisabled,assertion
setTextSize,accessor
getIcon,accessor
localizeType,others
onCollapse,others
onFlagged,others
onLastSync,others
onFolderSelected,others
setFolderCollapsed,accessor
onFolderLongPress,others
addSubMenu,others
getGroupId,accessor
onActionEnableSync,others
onActionEnableNotify,others
onActionSyncMore,others
onActionProperty,others
onActionSubscribe,others
OnActionDeleteLocal,others
onActionExpunge,others
onActionEmpty,others
onActionEditRules,others
onActionExecuteRules,others
onActionExportMessages,others
onActionEditProperties,others
onActionCreateChannel,builder
onActionDeleteChannel,others
onActionCreateFolder,builder
onActionPinFolder,others
onActionDeleteFolder,others
isSuitable,assertion
getChildFolders,accessor
setFolderSynchronize,accessor
setFolderNotify,accessor
setFolderUnified,accessor
setFolderNavigation,accessor
subscribe,others
expunge,others
getArguments,accessor
getTextSize,accessor
compare,others
getHierarchical,accessor
onNotFound,others
onFound,others
getNetworkState,accessor
onActionClearSignKey,others
setIdentitySynchronize,accessor
setIdentityPrimary,accessor
setIdentitySignKey,accessor
setIdentitySignKeyAlias,accessor
deleteIdentity,others
clearIdentities,others
getDefault,accessor
setStrength,accessor
getLayout,accessor
getTitle,accessor
setHint,accessor
requestFocus,others
showKeyboard,others
updateTitle,others
hideKeyboard,others
updateColor,others
initialColor,others
getDefaultKeywordAlias,accessor
getTimeInstance,accessor
getScaleFactor,accessor
setSize,accessor
getSource,accessor
fitDrawable,others
getPointerCount,accessor
requestDisallowInterceptTouchEvent,assertion
isZoomedY,assertion
onClick,others
onOpenLink,others
isTracking,assertion
onOpenImage,others
setValue,accessor
bindBody,others
setSingleLine,accessor
setEllipsize,accessor
setItemAnimator,accessor
setOnTouchListener,accessor
setTextIsSelectable,accessor
addOnLayoutChangeListener,assertion
setAccessibilityDelegate,accessor
setImportantForAccessibility,accessor
removeOnLayoutChangeListener,assertion
isOutgoing,assertion
fillIn,others
isSelected,assertion
bindSeen,others
getTag,accessor
setTag,accessor
clearColorFilter,others
setPaintFlags,accessor
getPaintFlags,accessor
invalidate,others
getKeywords,accessor
isForwarded,accessor
getFolderName,accessor
bindFlagged,others
bindExpandWarning,others
setMaxLines,accessor
getCached,accessor
putSerializable,others
setLog,accessor
getSerializable,accessor
bindContactInfo,others
bindExpanded,others
clearExpanded,others
scrollTo,others
onMenuRawSave,others
getMaxLines,accessor
clearCalendar,others
clearActions,others
getParent,accessor
getReferencedIds,accessor
removeView,others
getImageTintList,accessor
getColorForState,accessor
setCardBackgroundColor,accessor
hasPhoto,others
getPhotoBitmap,accessor
getLookupUri,accessor
getEmailAddress,accessor
isVerified,assertion
isKnown,assertion
ensureExpanded,others
bindAddresses,others
bindHeaders,others
bindAttachments,others
setMinimumHeight,accessor
setMinHeight,accessor
isImage,assertion
isInline,assertion
ready,others
setupTools,accessor
isGmail,assertion
getSystemFolders,accessor
evalProperties,others
canPrint,others
isAvailable,assertion
getAddress,accessor
getPersonal,accessor
setAddress,accessor
getDisplayLanguage,accessor
getDrawingRect,accessor
offsetDescendantRectToMyCoords,accessor
indexOf,others
endSearch,others
getPosition,accessor
setId,accessor
addView,others
setPadding,accessor
getPaddingLeft,accessor
getPaddingTop,accessor
getPaddingRight,accessor
getPaddingBottom,accessor
setHeight,accessor
setPosition,accessor
scrollBy,others
setImages,accessor
putFloat,others
getFloat,accessor
setAttachments,accessor
getReceivedHeader,accessor
createShell,builder
createElement,builder
appendElement,others
attr,others
text,others
appendChild,others
getReplyHeader,accessor
tagName,others
cleanup,others
removeRelativeLinks,others
select,others
truncate,others
autoLink,others
guessSchemes,others
setViewport,accessor
embedInlineImages,others
removeTrackingPixels,others
indentAmount,others
prettyPrint,others
getConversationActions,accessor
collapseQuotes,others
setOnPageLoaded,accessor
bindConversationActions,others
loadDataWithBaseURL,others
onActionDecrypt,others
isGoogle,assertion
toArray,builder
getTextReply,accessor
generateViewId,others
onReply,others
onCopy,others
send,others
newPlainText,others
bindCalendar,others
restart,others
first,others
getSummary,accessor
getDescription,accessor
getLocation,accessor
getExperimentalProperty,accessor
getDateStart,accessor
getDateEnd,accessor
getAttendees,accessor
getEmail,accessor
getCommonName,accessor
getOrganizer,accessor
getMethod,accessor
isRequest,assertion
getEvents,accessor
isCancel,assertion
setData,accessor
setOrganizer,accessor
setUid,accessor
getUid,accessor
getSequence,accessor
setSequence,accessor
setSummary,accessor
setDescription,accessor
setLocation,accessor
setDateStart,accessor
setDateEnd,accessor
getIdentity,accessor
sameAddress,others
similarAddress,others
setParticipationStatus,accessor
addAttendee,others
setMethod,accessor
addEvent,others
hasSelection,others
onViewContact,others
onShowVerified,others
onShowAuth,others
onShowPriority,others
onShowSnoozed,others
onToggleFlag,others
onHelp,others
onSettings,accessor
onReceipt,others
onSearchContact,others
onNotifyContact,others
onPinContact,others
onAddContact,others
onToggleAddresses,others
onCopyHeaders,others
onMenuShowHeaders,others
onSaveAttachments,others
onDownloadAttachments,others
onShow,others
lock,others
onMenuCreateRule,builder
onActionUnsubscribe,others
onMenuPrint,others
onMenuPin,others
onMenuShare,others
onSearchText,others
canTranslate,others
onActionTranslate,others
onActionForceLight,accessor
onActionAnswer,others
onMenuNotes,others
onActionLabels,others
onMenuManageKeywords,others
onActionMove,others
onActionArchive,others
onActionTrash,others
onActionJunk,others
onActionInbox,others
onActionMore,others
onActionTools,others
onMenuUnseen,others
onMenuHide,others
onActionCalendar,others
onToggleMessage,others
createCircularReveal,builder
setInterpolator,accessor
setDuration,accessor
getInteger,accessor
setClickable,accessor
setPressed,accessor
getDoubleTapTimeout,accessor
getMessagesByThread,accessor
onMenuColoredStar,others
onGotoFolder,others
onActionCopyNote,others
onActionOpenFull,others
onActionMoveAccount,others
isCtrlPressed,assertion
isAltPressed,assertion
getKeyCode,accessor
deselect,others
isShiftPressed,assertion
checkReplyDomain,others
getEmailDomain,accessor
setGroup,accessor
setLockscreenVisibility,accessor
setBypassDnd,accessor
enableLights,others
query,others
moveToNext,others
getColumnIndex,accessor
onInsertContact,others
onPickContact,others
onEditContact,others
setDataAndTypeAndNormalize,accessor
onShowConfirmed,others
isFeatureSupported,assertion
setMessageShowFull,accessor
setMessageShowImages,accessor
onActionOpenFullConfirmed,others
reply,others
getSelectedText,accessor
putStringArray,others
putLongArray,others
codePointAt,others
charCount,others
move,others
getRemark,accessor
findItem,others
setVisible,accessor
setGroupDividerEnabled,accessor
onMenuSnooze,others
onMenuSetImportance,accessor
onMenuShareHtml,others
onMenuRawSend,others
onMenuResync,others
isActivate,assertion
guessScheme,others
getDataUriType,accessor
getDataUriStream,accessor
getCacheFile,accessor
setMessageSnoozed,accessor
setMessageUiIgnored,accessor
snooze,others
setMessageImportance,accessor
startSearch,others
parseStyles,others
processStyles,others
className,others
writeText,others
rawDownload,others
setMessageRaw,accessor
showKeyword,others
getKeyAtPosition,accessor
onInitializeAccessibilityEvent,others
populateContentDescription,others
onInitializeAccessibilityNodeInfo,others
isEnabled,assertion
performAccessibilityAction,accessor
getQuantityString,accessor
isAccessibilityEnabled,assertion
isUnmetered,assertion
hasWebView,others
isRequestPinShortcutSupported,assertion
getAddressFormat,accessor
getLocales,accessor
getLanguage,accessor
equal,others
setBackgroundThreadExecutor,accessor
addPagedListListener,assertion
onRestoreInstanceState,others
getSelection,accessor
getFilter,accessor
countVisible,assertion
getDeclaredField,accessor
run,others
getCurrentList,accessor
resolveKeywordColors,others
submitList,assertion
invalidateItemDecorations,others
refresh,others
getItemCount,accessor
_onBindViewHolder,others
setMarginEnd,accessor
obtain,others
setEventType,accessor
requestSendAccessibilityEvent,others
onAttachedToRecyclerView,others
onDetachedFromRecyclerView,others
getPositionForKey,accessor
getItemAtPosition,accessor
selectAll,others
setMessageNotes,accessor
getMessagesByMsgId,accessor
setNeutralButton,accessor
onActivityCreated,builder
getDialog,accessor
getBundleExtra,accessor
getTargetLanguages,accessor
_getView,accessor
getDimensionPixelSize,accessor
readText,others
sanitizeCompose,others
translate,others
charAt,others
removeSpan,others
forLanguageTag,accessor
clearFlags,others
sanitizeKeyword,others
setStyle,accessor
onStart,others
setLayout,accessor
getSettings,accessor
setUserAgentString,accessor
setUseWideViewPort,accessor
setLoadWithOverviewMode,accessor
setBuiltInZoomControls,accessor
setDisplayZoomControls,accessor
setLayoutAlgorithm,accessor
setAllowFileAccess,accessor
setCacheMode,accessor
setMixedContentMode,accessor
setSafeBrowsingEnabled,accessor
setForceDark,accessor
setLoadsImagesAutomatically,accessor
setBlockNetworkLoads,accessor
setBlockNetworkImage,accessor
sendResult,others
liveAttachments,others
head,others
getLayoutManager,accessor
getLongArray,accessor
setMultiChoiceItems,accessor
getActionIntent,accessor
outline,others
outputSettings,accessor
liveMessageKeywords,others
getSubtitle,accessor
getExtraIcon,accessor
hasWarning,others
onLongClick,others
setMessageError,accessor
getSortTitle,accessor
getSortId,accessor
swap,others
notifyItemMoved,others
onActionEnabled,others
onActionExecute,others
setRuleEnabled,accessor
getRule,accessor
optJSONObject,others
getMessageIdsByFolder,accessor
matches,others
resetRule,accessor
keys,others
hasNext,others
toUnicodeString,builder
hashCode,others
hasExactAlarms,others
setExactAndAllowWhileIdle,accessor
setAndAllowWhileIdle,accessor
canScheduleExactAlarms,others
getWritableFile,accessor
seek,others
updateLength,others
newStream,others
toLanguageTag,accessor
setDefault,accessor
setLocale,accessor
createConfigurationContext,builder
logMemory,others
registerActivityLifecycleCallbacks,assertion
setMessageLogging,accessor
getMainLooper,accessor
detectNonSdkApiUsage,others
getMainExecutor,accessor
getStackTrace,accessor
getClassName,accessor
setVmPolicy,accessor
getDefaultUncaughtExceptionHandler,accessor
setDefaultUncaughtExceptionHandler,accessor
isOwnFault,assertion
writeCrashLog,others
uncaughtException,others
exit,others
setup,accessor
setProperty,accessor
createNotificationChannels,builder
setupViewInvalidation,accessor
setAcceptCookie,accessor
setMetadataLoadStrategy,accessor
setSystemProperties,accessor
scheduleWatchdog,others
cancelUniqueWork,others
reschedule,others
setLevel,accessor
onTrimMemory,others
onLowMemory,others
ceil,others
repairFolders,others
setProperties,accessor
setSpecials,accessor
updateFolder,others
penaltyListener,assertion
getVmPolicy,accessor
getRuntime,accessor
writeString,others
getOutputStream,accessor
writeBytes,others
astring,others
nstring,others
literal,others
nastring,others
supportsUtf8,others
startLiteral,others
writeTo,others
supportsNonSyncLiterals,others
readResponse,others
isContinuation,assertion
isTagged,assertion
digit,others
available,others
toByteArray,builder
getMainThreadExecutor,accessor
onInserted,others
onRemoved,others
onChanged,others
loadAround,others
isContiguous,assertion
removeWeakCallback,others
onCurrentListChanged,assertion
addWeakCallback,others
snapshot,others
computeDiff,others
getDiffCallback,accessor
latchPagedList,assertion
dispatchDiff,assertion
transformAnchorIndex,accessor
getBackgroundThreadExecutor,accessor
getPasswordAuthentication,accessor
uptimeMillis,assertion
isOpen,assertion
reThrow,others
toMillis,builder
incrementCountAndEnsureDbIsOpen,assertion
decrementCountAndScheduleClose,others
getWritableDatabase,accessor
getDatabaseName,accessor
setWriteAheadLoggingEnabled,accessor
pokeOpen,others
executeRefCountingFunction,others
beginTransactionNonExclusive,others
beginTransactionWithListener,assertion
beginTransactionWithListenerNonExclusive,assertion
getDelegateDatabase,accessor
setVersion,accessor
setMaximumSize,accessor
setPageSize,accessor
execSQL,others
needUpgrade,others
setMaxSqlCacheSize,accessor
setForeignKeyConstraintsEnabled,accessor
isWriteAheadLoggingEnabled,assertion
closeDatabaseIfOpen,others
isClosed,assertion
moveToPosition,others
moveToFirst,others
moveToLast,others
moveToPrevious,others
isFirst,assertion
isLast,assertion
isBeforeFirst,accessor
isAfterLast,assertion
getColumnIndexOrThrow,accessor
getColumnName,accessor
getColumnNames,accessor
getColumnCount,accessor
getBlob,accessor
copyStringToBuffer,others
getShort,accessor
getDouble,accessor
deactivate,others
requery,others
registerContentObserver,assertion
unregisterContentObserver,assertion
registerDataSetObserver,accessor
unregisterDataSetObserver,accessor
setNotificationUri,accessor
setNotificationUris,accessor
getNotificationUri,accessor
getNotificationUris,accessor
getWantsAllOnMoveCalls,accessor
setExtras,accessor
respond,others
compileStatement,others
doBinds,others
bindNull,others
bindLong,others
bindDouble,others
bindString,others
bindBlob,others
executeSqliteStatementWithRefCount,others
saveBinds,others
createByteArray,builder
readInt,others
readLong,others
values,others
writeInt,others
dataPosition,others
writeByteArray,others
writeLong,others
ordinal,others
setDataPosition,accessor
checkArgument,others
hasSupportedLayoutManager,others
hasPendingAdapterUpdates,others
findChildViewUnder,others
getX,accessor
getY,accessor
getItemDetails,accessor
inDragRegion,others
addOnScrollListener,assertion
onScrolled,others
setProvisionalSelection,accessor
checkStarted,others
isActive,assertion
hideBand,others
stopCapturing,others
reset,accessor
isPrimaryMouseButtonPressed,assertion
isActionMove,assertion
canInitiate,others
isActionUp,assertion
shouldStart,others
